"start_time","end_time","o3","flag_o3","o3std","flag_o3std","jd","day","time.dec","time","hour","min","date"
128.458333,128.5,9999.9,0.999,9999.9,0.999,128,2018-05-09,0.45833300000001,660.009520000015,11,0,2018-05-09 11:00:00
128.5,128.541667,9999.9,0.999,9999.9,0.999,128,2018-05-09,0.5,720.01,12,0,2018-05-09 12:00:00
128.541667,128.583333,9999.9,0.999,9999.9,0.999,128,2018-05-09,0.54166699999999,780.010479999985,13,0,2018-05-09 13:00:00
128.583333,128.625,9999.9,0.999,9999.9,0.999,128,2018-05-09,0.58333300000001,840.009520000015,14,0,2018-05-09 14:00:00
128.625,128.666667,9999.9,0.999,9999.9,0.999,128,2018-05-09,0.625,900.01,15,0,2018-05-09 15:00:00
128.666667,128.708333,9999.9,0.999,9999.9,0.999,128,2018-05-09,0.66666699999999,960.010479999985,16,0,2018-05-09 16:00:00
128.708333,128.75,9999.9,0.999,9999.9,0.999,128,2018-05-09,0.70833300000001,1020.00952000001,17,0,2018-05-09 17:00:00
128.75,128.791667,9999.9,0.999,9999.9,0.999,128,2018-05-09,0.75,1080.01,18,0,2018-05-09 18:00:00
128.791667,128.833333,9999.9,0.999,9999.9,0.999,128,2018-05-09,0.79166699999999,1140.01047999999,19,0,2018-05-09 19:00:00
128.833333,128.875,9999.9,0.999,9999.9,0.999,128,2018-05-09,0.83333300000001,1200.00952000001,20,0,2018-05-09 20:00:00
128.875,128.916667,9999.9,0.999,9999.9,0.999,128,2018-05-09,0.875,1260.01,21,0,2018-05-09 21:00:00
128.916667,128.958333,9999.9,0.999,9999.9,0.999,128,2018-05-09,0.91666699999999,1320.01047999999,22,0,2018-05-09 22:00:00
128.958333,129,9999.9,0.999,9999.9,0.999,128,2018-05-09,0.95833300000001,1380.00952000001,23,0,2018-05-09 23:00:00
129,129.041667,9999.9,0.999,9999.9,0.999,129,2018-05-10,0,0.01,0,0,2018-05-10 00:00:00
129.041667,129.083333,9999.9,0.999,9999.9,0.999,129,2018-05-10,0.0416669999999897,60.0104799999851,1,0,2018-05-10 01:00:00
129.083333,129.125,9999.9,0.999,9999.9,0.999,129,2018-05-10,0.0833330000000103,120.009520000015,2,0,2018-05-10 02:00:00
129.125,129.166667,9999.9,0.999,9999.9,0.999,129,2018-05-10,0.125,180.01,3,0,2018-05-10 03:00:00
129.166667,129.208333,9999.9,0.999,9999.9,0.999,129,2018-05-10,0.16666699999999,240.010479999985,4,0,2018-05-10 04:00:00
129.208333,129.25,9999.9,0.999,9999.9,0.999,129,2018-05-10,0.20833300000001,300.009520000015,5,0,2018-05-10 05:00:00
129.25,129.291667,9999.9,0.999,9999.9,0.999,129,2018-05-10,0.25,360.01,6,0,2018-05-10 06:00:00
129.291667,129.333333,9999.9,0.999,9999.9,0.999,129,2018-05-10,0.29166699999999,420.010479999985,7,0,2018-05-10 07:00:00
129.333333,129.375,9999.9,0.999,9999.9,0.999,129,2018-05-10,0.33333300000001,480.009520000015,8,0,2018-05-10 08:00:00
129.375,129.416667,9999.9,0.999,9999.9,0.999,129,2018-05-10,0.375,540.01,9,0,2018-05-10 09:00:00
129.416667,129.458333,9999.9,0.999,9999.9,0.999,129,2018-05-10,0.41666699999999,600.010479999985,10,0,2018-05-10 10:00:00
129.458333,129.5,9999.9,0.999,9999.9,0.999,129,2018-05-10,0.45833300000001,660.009520000015,11,0,2018-05-10 11:00:00
129.5,129.541667,9999.9,0.999,9999.9,0.999,129,2018-05-10,0.5,720.01,12,0,2018-05-10 12:00:00
129.541667,129.583333,9999.9,0.999,9999.9,0.999,129,2018-05-10,0.54166699999999,780.010479999985,13,0,2018-05-10 13:00:00
129.583333,129.625,9999.9,0.999,9999.9,0.999,129,2018-05-10,0.58333300000001,840.009520000015,14,0,2018-05-10 14:00:00
129.625,129.666667,9999.9,0.999,9999.9,0.999,129,2018-05-10,0.625,900.01,15,0,2018-05-10 15:00:00
129.666667,129.708333,9999.9,0.999,9999.9,0.999,129,2018-05-10,0.66666699999999,960.010479999985,16,0,2018-05-10 16:00:00
129.708333,129.75,9999.9,0.999,9999.9,0.999,129,2018-05-10,0.70833300000001,1020.00952000001,17,0,2018-05-10 17:00:00
129.75,129.791667,9999.9,0.999,9999.9,0.999,129,2018-05-10,0.75,1080.01,18,0,2018-05-10 18:00:00
129.791667,129.833333,9999.9,0.999,9999.9,0.999,129,2018-05-10,0.79166699999999,1140.01047999999,19,0,2018-05-10 19:00:00
129.833333,129.875,9999.9,0.999,9999.9,0.999,129,2018-05-10,0.83333300000001,1200.00952000001,20,0,2018-05-10 20:00:00
129.875,129.916667,9999.9,0.999,9999.9,0.999,129,2018-05-10,0.875,1260.01,21,0,2018-05-10 21:00:00
129.916667,129.958333,9999.9,0.999,9999.9,0.999,129,2018-05-10,0.91666699999999,1320.01047999999,22,0,2018-05-10 22:00:00
129.958333,130,9999.9,0.999,9999.9,0.999,129,2018-05-10,0.95833300000001,1380.00952000001,23,0,2018-05-10 23:00:00
130,130.041667,9999.9,0.999,9999.9,0.999,130,2018-05-11,0,0.01,0,0,2018-05-11 00:00:00
130.041667,130.083333,9999.9,0.999,9999.9,0.999,130,2018-05-11,0.0416669999999897,60.0104799999851,1,0,2018-05-11 01:00:00
130.083333,130.125,9999.9,0.999,9999.9,0.999,130,2018-05-11,0.0833330000000103,120.009520000015,2,0,2018-05-11 02:00:00
130.125,130.166667,9999.9,0.999,9999.9,0.999,130,2018-05-11,0.125,180.01,3,0,2018-05-11 03:00:00
130.166667,130.208333,9999.9,0.999,9999.9,0.999,130,2018-05-11,0.16666699999999,240.010479999985,4,0,2018-05-11 04:00:00
130.208333,130.25,9999.9,0.999,9999.9,0.999,130,2018-05-11,0.20833300000001,300.009520000015,5,0,2018-05-11 05:00:00
130.25,130.291667,9999.9,0.999,9999.9,0.999,130,2018-05-11,0.25,360.01,6,0,2018-05-11 06:00:00
130.291667,130.333333,9999.9,0.999,9999.9,0.999,130,2018-05-11,0.29166699999999,420.010479999985,7,0,2018-05-11 07:00:00
130.333333,130.375,9999.9,0.999,9999.9,0.999,130,2018-05-11,0.33333300000001,480.009520000015,8,0,2018-05-11 08:00:00
130.375,130.416667,0,0.39,0,0.39,130,2018-05-11,0.375,540.01,9,0,2018-05-11 09:00:00
130.416667,130.458333,51.7,0,16.3,0,130,2018-05-11,0.41666699999999,600.010479999985,10,0,2018-05-11 10:00:00
130.458333,130.5,47.1,0,1.3,0,130,2018-05-11,0.45833300000001,660.009520000015,11,0,2018-05-11 11:00:00
130.5,130.541667,44.7,0,2.7,0,130,2018-05-11,0.5,720.01,12,0,2018-05-11 12:00:00
130.541667,130.583333,44.9,0,4.1,0,130,2018-05-11,0.54166699999999,780.010479999985,13,0,2018-05-11 13:00:00
130.583333,130.625,46.7,0,3.7,0,130,2018-05-11,0.58333300000001,840.009520000015,14,0,2018-05-11 14:00:00
130.625,130.666667,43.5,0,5.5,0,130,2018-05-11,0.625,900.01,15,0,2018-05-11 15:00:00
130.666667,130.708333,46.8,0,2.6,0,130,2018-05-11,0.66666699999999,960.010479999985,16,0,2018-05-11 16:00:00
130.708333,130.75,48.3,0,2.1,0,130,2018-05-11,0.70833300000001,1020.00952000001,17,0,2018-05-11 17:00:00
130.75,130.791667,51.7,0,3.2,0,130,2018-05-11,0.75,1080.01,18,0,2018-05-11 18:00:00
130.791667,130.833333,53.4,0,2,0,130,2018-05-11,0.79166699999999,1140.01047999999,19,0,2018-05-11 19:00:00
130.833333,130.875,52.7,0,3.4,0,130,2018-05-11,0.83333300000001,1200.00952000001,20,0,2018-05-11 20:00:00
130.875,130.916667,49.1,0,5.5,0,130,2018-05-11,0.875,1260.01,21,0,2018-05-11 21:00:00
130.916667,130.958333,47.3,0,4.7,0,130,2018-05-11,0.91666699999999,1320.01047999999,22,0,2018-05-11 22:00:00
130.958333,131,46.6,0,4.2,0,130,2018-05-11,0.95833300000001,1380.00952000001,23,0,2018-05-11 23:00:00
131,131.041667,47.7,0,5.2,0,131,2018-05-12,0,0.01,0,0,2018-05-12 00:00:00
131.041667,131.083333,52.8,0,0.9,0,131,2018-05-12,0.0416669999999897,60.0104799999851,1,0,2018-05-12 01:00:00
131.083333,131.125,53.4,0,0.9,0,131,2018-05-12,0.0833330000000103,120.009520000015,2,0,2018-05-12 02:00:00
131.125,131.166667,50,0,3.6,0,131,2018-05-12,0.125,180.01,3,0,2018-05-12 03:00:00
131.166667,131.208333,47.7,0,7.2,0,131,2018-05-12,0.16666699999999,240.010479999985,4,0,2018-05-12 04:00:00
131.208333,131.25,43.9,0,6.3,0,131,2018-05-12,0.20833300000001,300.009520000015,5,0,2018-05-12 05:00:00
131.25,131.291667,50.5,0,0.9,0,131,2018-05-12,0.25,360.01,6,0,2018-05-12 06:00:00
131.291667,131.333333,50.8,0,2,0,131,2018-05-12,0.29166699999999,420.010479999985,7,0,2018-05-12 07:00:00
131.333333,131.375,50.7,0,1.6,0,131,2018-05-12,0.33333300000001,480.009520000015,8,0,2018-05-12 08:00:00
131.375,131.416667,49.7,0,2.2,0,131,2018-05-12,0.375,540.01,9,0,2018-05-12 09:00:00
131.416667,131.458333,48.9,0,1.5,0,131,2018-05-12,0.41666699999999,600.010479999985,10,0,2018-05-12 10:00:00
131.458333,131.5,48,0.39,2.1,0.39,131,2018-05-12,0.45833300000001,660.009520000015,11,0,2018-05-12 11:00:00
131.5,131.541667,48.1,0,1.7,0,131,2018-05-12,0.5,720.01,12,0,2018-05-12 12:00:00
131.541667,131.583333,49.9,0,1.5,0,131,2018-05-12,0.54166699999999,780.010479999985,13,0,2018-05-12 13:00:00
131.583333,131.625,54.9,0,3.8,0,131,2018-05-12,0.58333300000001,840.009520000015,14,0,2018-05-12 14:00:00
131.625,131.666667,56.3,0,4.9,0,131,2018-05-12,0.625,900.01,15,0,2018-05-12 15:00:00
131.666667,131.708333,49.8,0,2.4,0,131,2018-05-12,0.66666699999999,960.010479999985,16,0,2018-05-12 16:00:00
131.708333,131.75,52.2,0,2.6,0,131,2018-05-12,0.70833300000001,1020.00952000001,17,0,2018-05-12 17:00:00
131.75,131.791667,54.8,0,0.9,0,131,2018-05-12,0.75,1080.01,18,0,2018-05-12 18:00:00
131.791667,131.833333,52,0,1.7,0,131,2018-05-12,0.79166699999999,1140.01047999999,19,0,2018-05-12 19:00:00
131.833333,131.875,51.6,0,1.1,0,131,2018-05-12,0.83333300000001,1200.00952000001,20,0,2018-05-12 20:00:00
131.875,131.916667,49.4,0,3.7,0,131,2018-05-12,0.875,1260.01,21,0,2018-05-12 21:00:00
131.916667,131.958333,50.4,0,2,0,131,2018-05-12,0.91666699999999,1320.01047999999,22,0,2018-05-12 22:00:00
131.958333,132,46.6,0,5.1,0,131,2018-05-12,0.95833300000001,1380.00952000001,23,0,2018-05-12 23:00:00
132,132.041667,49.9,0,2.4,0,132,2018-05-13,0,0.01,0,0,2018-05-13 00:00:00
132.041667,132.083333,50.1,0,2,0,132,2018-05-13,0.0416669999999897,60.0104799999851,1,0,2018-05-13 01:00:00
132.083333,132.125,52.6,0,2.6,0,132,2018-05-13,0.0833330000000103,120.009520000015,2,0,2018-05-13 02:00:00
132.125,132.166667,53.2,0,2.5,0,132,2018-05-13,0.125,180.01,3,0,2018-05-13 03:00:00
132.166667,132.208333,58.6,0,2.8,0,132,2018-05-13,0.16666699999999,240.010479999985,4,0,2018-05-13 04:00:00
132.208333,132.25,56.7,0,1.5,0,132,2018-05-13,0.20833300000001,300.009520000015,5,0,2018-05-13 05:00:00
132.25,132.291667,55.3,0.39,0.7,0.39,132,2018-05-13,0.25,360.01,6,0,2018-05-13 06:00:00
132.291667,132.333333,54.7,0,2.2,0,132,2018-05-13,0.29166699999999,420.010479999985,7,0,2018-05-13 07:00:00
132.333333,132.375,53,0,1.6,0,132,2018-05-13,0.33333300000001,480.009520000015,8,0,2018-05-13 08:00:00
132.375,132.416667,52.7,0,1.9,0,132,2018-05-13,0.375,540.01,9,0,2018-05-13 09:00:00
132.416667,132.458333,52.3,0,1.6,0,132,2018-05-13,0.41666699999999,600.010479999985,10,0,2018-05-13 10:00:00
132.458333,132.5,51.4,0,3.7,0,132,2018-05-13,0.45833300000001,660.009520000015,11,0,2018-05-13 11:00:00
132.5,132.541667,61.3,0,1.4,0,132,2018-05-13,0.5,720.01,12,0,2018-05-13 12:00:00
132.541667,132.583333,61.2,0,2.3,0,132,2018-05-13,0.54166699999999,780.010479999985,13,0,2018-05-13 13:00:00
132.583333,132.625,62.5,0,2.9,0,132,2018-05-13,0.58333300000001,840.009520000015,14,0,2018-05-13 14:00:00
132.625,132.666667,57.6,0,2.2,0,132,2018-05-13,0.625,900.01,15,0,2018-05-13 15:00:00
132.666667,132.708333,57.7,0,1.1,0,132,2018-05-13,0.66666699999999,960.010479999985,16,0,2018-05-13 16:00:00
132.708333,132.75,55.5,0,1.6,0,132,2018-05-13,0.70833300000001,1020.00952000001,17,0,2018-05-13 17:00:00
132.75,132.791667,55,0,1.7,0,132,2018-05-13,0.75,1080.01,18,0,2018-05-13 18:00:00
132.791667,132.833333,56.1,0,1.4,0,132,2018-05-13,0.79166699999999,1140.01047999999,19,0,2018-05-13 19:00:00
132.833333,132.875,54.9,0,1.5,0,132,2018-05-13,0.83333300000001,1200.00952000001,20,0,2018-05-13 20:00:00
132.875,132.916667,53.2,0,1.9,0,132,2018-05-13,0.875,1260.01,21,0,2018-05-13 21:00:00
132.916667,132.958333,52.4,0,1.7,0,132,2018-05-13,0.91666699999999,1320.01047999999,22,0,2018-05-13 22:00:00
132.958333,133,55.6,0,1,0,132,2018-05-13,0.95833300000001,1380.00952000001,23,0,2018-05-13 23:00:00
133,133.041667,54.5,0,0.8,0,133,2018-05-14,0,0.01,0,0,2018-05-14 00:00:00
133.041667,133.083333,55.1,0,1.2,0,133,2018-05-14,0.0416669999999897,60.0104799999851,1,0,2018-05-14 01:00:00
133.083333,133.125,56.6,0,0.6,0,133,2018-05-14,0.0833330000000103,120.009520000015,2,0,2018-05-14 02:00:00
133.125,133.166667,56.9,0,0.4,0,133,2018-05-14,0.125,180.01,3,0,2018-05-14 03:00:00
133.166667,133.208333,56.2,0.39,0.3,0.39,133,2018-05-14,0.16666699999999,240.010479999985,4,0,2018-05-14 04:00:00
133.208333,133.25,55.8,0,0.5,0,133,2018-05-14,0.20833300000001,300.009520000015,5,0,2018-05-14 05:00:00
133.25,133.291667,54.7,0,0.5,0,133,2018-05-14,0.25,360.01,6,0,2018-05-14 06:00:00
133.291667,133.333333,54.2,0,0.5,0,133,2018-05-14,0.29166699999999,420.010479999985,7,0,2018-05-14 07:00:00
133.333333,133.375,52.4,0,0.6,0,133,2018-05-14,0.33333300000001,480.009520000015,8,0,2018-05-14 08:00:00
133.375,133.416667,52.3,0,0.8,0,133,2018-05-14,0.375,540.01,9,0,2018-05-14 09:00:00
133.416667,133.458333,49.1,0,0.6,0,133,2018-05-14,0.41666699999999,600.010479999985,10,0,2018-05-14 10:00:00
133.458333,133.5,47.7,0,0.4,0,133,2018-05-14,0.45833300000001,660.009520000015,11,0,2018-05-14 11:00:00
133.5,133.541667,44.7,0,1.8,0,133,2018-05-14,0.5,720.01,12,0,2018-05-14 12:00:00
133.541667,133.583333,39.3,0,4.9,0,133,2018-05-14,0.54166699999999,780.010479999985,13,0,2018-05-14 13:00:00
133.583333,133.625,43.7,0,2.6,0,133,2018-05-14,0.58333300000001,840.009520000015,14,0,2018-05-14 14:00:00
133.625,133.666667,46.1,0,1.7,0,133,2018-05-14,0.625,900.01,15,0,2018-05-14 15:00:00
133.666667,133.708333,42.4,0,3,0,133,2018-05-14,0.66666699999999,960.010479999985,16,0,2018-05-14 16:00:00
133.708333,133.75,44.1,0,2.2,0,133,2018-05-14,0.70833300000001,1020.00952000001,17,0,2018-05-14 17:00:00
133.75,133.791667,40.8,0,2.8,0,133,2018-05-14,0.75,1080.01,18,0,2018-05-14 18:00:00
133.791667,133.833333,39,0,3.8,0,133,2018-05-14,0.79166699999999,1140.01047999999,19,0,2018-05-14 19:00:00
133.833333,133.875,40.5,0,6.8,0,133,2018-05-14,0.83333300000001,1200.00952000001,20,0,2018-05-14 20:00:00
133.875,133.916667,42.9,0,8.5,0,133,2018-05-14,0.875,1260.01,21,0,2018-05-14 21:00:00
133.916667,133.958333,46.3,0,5.3,0,133,2018-05-14,0.91666699999999,1320.01047999999,22,0,2018-05-14 22:00:00
133.958333,134,45.1,0,8.7,0,133,2018-05-14,0.95833300000001,1380.00952000001,23,0,2018-05-14 23:00:00
134,134.041667,43.9,0,8.4,0,134,2018-05-15,0,0.01,0,0,2018-05-15 00:00:00
134.041667,134.083333,40.2,0,11.6,0,134,2018-05-15,0.0416669999999897,60.0104799999851,1,0,2018-05-15 01:00:00
134.083333,134.125,40.7,0,7,0,134,2018-05-15,0.0833330000000103,120.009520000015,2,0,2018-05-15 02:00:00
134.125,134.166667,47.9,0,1.1,0,134,2018-05-15,0.125,180.01,3,0,2018-05-15 03:00:00
134.166667,134.208333,49.6,0,1.2,0,134,2018-05-15,0.16666699999999,240.010479999985,4,0,2018-05-15 04:00:00
134.208333,134.25,45.6,0,1.5,0,134,2018-05-15,0.20833300000001,300.009520000015,5,0,2018-05-15 05:00:00
134.25,134.291667,41.6,0,1.3,0,134,2018-05-15,0.25,360.01,6,0,2018-05-15 06:00:00
134.291667,134.333333,36.4,0,2.5,0,134,2018-05-15,0.29166699999999,420.010479999985,7,0,2018-05-15 07:00:00
134.333333,134.375,36.2,0,1.6,0,134,2018-05-15,0.33333300000001,480.009520000015,8,0,2018-05-15 08:00:00
134.375,134.416667,41.6,0.39,26.5,0.39,134,2018-05-15,0.375,540.01,9,0,2018-05-15 09:00:00
134.416667,134.458333,37.4,0,4.3,0,134,2018-05-15,0.41666699999999,600.010479999985,10,0,2018-05-15 10:00:00
134.458333,134.5,37.2,0,2.3,0,134,2018-05-15,0.45833300000001,660.009520000015,11,0,2018-05-15 11:00:00
134.5,134.541667,37,0,3.3,0,134,2018-05-15,0.5,720.01,12,0,2018-05-15 12:00:00
134.541667,134.583333,31.4,0,6.3,0,134,2018-05-15,0.54166699999999,780.010479999985,13,0,2018-05-15 13:00:00
134.583333,134.625,36.8,0,3,0,134,2018-05-15,0.58333300000001,840.009520000015,14,0,2018-05-15 14:00:00
134.625,134.666667,42.6,0,1.5,0,134,2018-05-15,0.625,900.01,15,0,2018-05-15 15:00:00
134.666667,134.708333,45.6,0,2.3,0,134,2018-05-15,0.66666699999999,960.010479999985,16,0,2018-05-15 16:00:00
134.708333,134.75,41.8,0,3,0,134,2018-05-15,0.70833300000001,1020.00952000001,17,0,2018-05-15 17:00:00
134.75,134.791667,43.7,0,1.3,0,134,2018-05-15,0.75,1080.01,18,0,2018-05-15 18:00:00
134.791667,134.833333,44.9,0,1.9,0,134,2018-05-15,0.79166699999999,1140.01047999999,19,0,2018-05-15 19:00:00
134.833333,134.875,44.9,0,2.1,0,134,2018-05-15,0.83333300000001,1200.00952000001,20,0,2018-05-15 20:00:00
134.875,134.916667,47,0,1.7,0,134,2018-05-15,0.875,1260.01,21,0,2018-05-15 21:00:00
134.916667,134.958333,48.7,0,1.8,0,134,2018-05-15,0.91666699999999,1320.01047999999,22,0,2018-05-15 22:00:00
134.958333,135,51.9,0,2.3,0,134,2018-05-15,0.95833300000001,1380.00952000001,23,0,2018-05-15 23:00:00
135,135.041667,52.8,0,0.9,0,135,2018-05-16,0,0.01,0,0,2018-05-16 00:00:00
135.041667,135.083333,51,0,3.6,0,135,2018-05-16,0.0416669999999897,60.0104799999851,1,0,2018-05-16 01:00:00
135.083333,135.125,54.1,0,2.5,0,135,2018-05-16,0.0833330000000103,120.009520000015,2,0,2018-05-16 02:00:00
135.125,135.166667,53.6,0,2.4,0,135,2018-05-16,0.125,180.01,3,0,2018-05-16 03:00:00
135.166667,135.208333,54.4,0,1.7,0,135,2018-05-16,0.16666699999999,240.010479999985,4,0,2018-05-16 04:00:00
135.208333,135.25,52.4,0,3.6,0,135,2018-05-16,0.20833300000001,300.009520000015,5,0,2018-05-16 05:00:00
135.25,135.291667,56,0,0.9,0,135,2018-05-16,0.25,360.01,6,0,2018-05-16 06:00:00
135.291667,135.333333,53.6,0,2.2,0,135,2018-05-16,0.29166699999999,420.010479999985,7,0,2018-05-16 07:00:00
135.333333,135.375,50.9,0,4,0,135,2018-05-16,0.33333300000001,480.009520000015,8,0,2018-05-16 08:00:00
135.375,135.416667,45.9,0,5,0,135,2018-05-16,0.375,540.01,9,0,2018-05-16 09:00:00
135.416667,135.458333,48,0.39,7.1,0.39,135,2018-05-16,0.41666699999999,600.010479999985,10,0,2018-05-16 10:00:00
135.458333,135.5,47.4,0,4.9,0,135,2018-05-16,0.45833300000001,660.009520000015,11,0,2018-05-16 11:00:00
135.5,135.541667,46.6,0,4.3,0,135,2018-05-16,0.5,720.01,12,0,2018-05-16 12:00:00
135.541667,135.583333,46.6,0,3.1,0,135,2018-05-16,0.54166699999999,780.010479999985,13,0,2018-05-16 13:00:00
135.583333,135.625,53,0,1.5,0,135,2018-05-16,0.58333300000001,840.009520000015,14,0,2018-05-16 14:00:00
135.625,135.666667,52.2,0.39,2.3,0.39,135,2018-05-16,0.625,900.01,15,0,2018-05-16 15:00:00
135.666667,135.708333,44.4,0,2.3,0,135,2018-05-16,0.66666699999999,960.010479999985,16,0,2018-05-16 16:00:00
135.708333,135.75,44.5,0,2.5,0,135,2018-05-16,0.70833300000001,1020.00952000001,17,0,2018-05-16 17:00:00
135.75,135.791667,47.2,0,2.8,0,135,2018-05-16,0.75,1080.01,18,0,2018-05-16 18:00:00
135.791667,135.833333,44.8,0,4.2,0,135,2018-05-16,0.79166699999999,1140.01047999999,19,0,2018-05-16 19:00:00
135.833333,135.875,47.1,0,2.4,0,135,2018-05-16,0.83333300000001,1200.00952000001,20,0,2018-05-16 20:00:00
135.875,135.916667,46.1,0,4.5,0,135,2018-05-16,0.875,1260.01,21,0,2018-05-16 21:00:00
135.916667,135.958333,58.6,0,2.7,0,135,2018-05-16,0.91666699999999,1320.01047999999,22,0,2018-05-16 22:00:00
135.958333,136,56.5,0,2.4,0,135,2018-05-16,0.95833300000001,1380.00952000001,23,0,2018-05-16 23:00:00
136,136.041667,52.5,0,1.4,0,136,2018-05-17,0,0.01,0,0,2018-05-17 00:00:00
136.041667,136.083333,50.5,0,2.8,0,136,2018-05-17,0.0416669999999897,60.0104799999851,1,0,2018-05-17 01:00:00
136.083333,136.125,52.6,0,1.2,0,136,2018-05-17,0.0833330000000103,120.009520000015,2,0,2018-05-17 02:00:00
136.125,136.166667,53.3,0,0.5,0,136,2018-05-17,0.125,180.01,3,0,2018-05-17 03:00:00
136.166667,136.208333,54.2,0,1.2,0,136,2018-05-17,0.16666699999999,240.010479999985,4,0,2018-05-17 04:00:00
136.208333,136.25,52.1,0,1.2,0,136,2018-05-17,0.20833300000001,300.009520000015,5,0,2018-05-17 05:00:00
136.25,136.291667,51.6,0,2.2,0,136,2018-05-17,0.25,360.01,6,0,2018-05-17 06:00:00
136.291667,136.333333,45.5,0,4.8,0,136,2018-05-17,0.29166699999999,420.010479999985,7,0,2018-05-17 07:00:00
136.333333,136.375,43.7,0,5,0,136,2018-05-17,0.33333300000001,480.009520000015,8,0,2018-05-17 08:00:00
136.375,136.416667,41.8,0,6.7,0,136,2018-05-17,0.375,540.01,9,0,2018-05-17 09:00:00
136.416667,136.458333,42.5,0,6.9,0,136,2018-05-17,0.41666699999999,600.010479999985,10,0,2018-05-17 10:00:00
136.458333,136.5,47.8,0,5.3,0,136,2018-05-17,0.45833300000001,660.009520000015,11,0,2018-05-17 11:00:00
136.5,136.541667,46.5,0,3.3,0,136,2018-05-17,0.5,720.01,12,0,2018-05-17 12:00:00
136.541667,136.583333,43.4,0,4.4,0,136,2018-05-17,0.54166699999999,780.010479999985,13,0,2018-05-17 13:00:00
136.583333,136.625,46.4,0,3.8,0,136,2018-05-17,0.58333300000001,840.009520000015,14,0,2018-05-17 14:00:00
136.625,136.666667,41.5,0,3,0,136,2018-05-17,0.625,900.01,15,0,2018-05-17 15:00:00
136.666667,136.708333,42.9,0,2.6,0,136,2018-05-17,0.66666699999999,960.010479999985,16,0,2018-05-17 16:00:00
136.708333,136.75,49.3,0,2.4,0,136,2018-05-17,0.70833300000001,1020.00952000001,17,0,2018-05-17 17:00:00
136.75,136.791667,44,0,4.8,0,136,2018-05-17,0.75,1080.01,18,0,2018-05-17 18:00:00
136.791667,136.833333,49.4,0,2.1,0,136,2018-05-17,0.79166699999999,1140.01047999999,19,0,2018-05-17 19:00:00
136.833333,136.875,48.8,0,0.9,0,136,2018-05-17,0.83333300000001,1200.00952000001,20,0,2018-05-17 20:00:00
136.875,136.916667,49,0,0.8,0,136,2018-05-17,0.875,1260.01,21,0,2018-05-17 21:00:00
136.916667,136.958333,49.8,0,0.6,0,136,2018-05-17,0.91666699999999,1320.01047999999,22,0,2018-05-17 22:00:00
136.958333,137,49.1,0,1.3,0,136,2018-05-17,0.95833300000001,1380.00952000001,23,0,2018-05-17 23:00:00
137,137.041667,45.6,0,4,0,137,2018-05-18,0,0.01,0,0,2018-05-18 00:00:00
137.041667,137.083333,41.1,0,4.7,0,137,2018-05-18,0.0416669999999897,60.0104799999851,1,0,2018-05-18 01:00:00
137.083333,137.125,45.5,0,4.5,0,137,2018-05-18,0.0833330000000103,120.009520000015,2,0,2018-05-18 02:00:00
137.125,137.166667,48.8,0,4.8,0,137,2018-05-18,0.125,180.01,3,0,2018-05-18 03:00:00
137.166667,137.208333,47.3,0,4.1,0,137,2018-05-18,0.16666699999999,240.010479999985,4,0,2018-05-18 04:00:00
137.208333,137.25,46.7,0,2.2,0,137,2018-05-18,0.20833300000001,300.009520000015,5,0,2018-05-18 05:00:00
137.25,137.291667,47.6,0,1.9,0,137,2018-05-18,0.25,360.01,6,0,2018-05-18 06:00:00
137.291667,137.333333,44.8,0.39,2.4,0.39,137,2018-05-18,0.29166699999999,420.010479999985,7,0,2018-05-18 07:00:00
137.333333,137.375,47.9,0,2.3,0,137,2018-05-18,0.33333300000001,480.009520000015,8,0,2018-05-18 08:00:00
137.375,137.416667,48.9,0,1.6,0,137,2018-05-18,0.375,540.01,9,0,2018-05-18 09:00:00
